order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_date,delivery_date,total_amount,promotion_id,shipping_city,shipping_zip
1459,335,2023-11-20,Delivered,Credit Card,2946 Oak Ave,2023-11-22,2023-11-26,0,,Philadelphia,87662
1460,473,2021-03-26,Pending,Apple Pay,3895 Second Ave,,,2038.23,,Dallas,98345
1461,567,2023-12-12,Delivered,Google Pay,993 Second Ave,2023-12-14,2023-12-17,3511.1,,San Jose,70762
1462,814,2024-02-20,Delivered,PayPal,2080 Park Rd,2024-02-22,2024-02-26,733.36,,Los Angeles,47957
1463,65,2023-06-01,Delivered,Credit Card,9807 Park Rd,2023-06-03,2023-06-06,24.16,,Columbus,42177
1464,88,2023-09-12,Delivered,Apple Pay,572 Second Ave,2023-09-14,2023-09-17,118.02,,Los Angeles,30758
1465,95,2020-10-01,Shipped,Credit Card,1744 First St,2020-10-03,,208.57,,Columbus,78937
1466,60,2021-05-09,Delivered,Debit Card,1974 Second Ave,2021-05-11,2021-05-14,2443.55,,Austin,70952
1467,358,2023-11-21,Shipped,Apple Pay,4625 Second Ave,2023-11-24,,884.83,,Columbus,11620
1468,258,2024-05-15,Shipped,Google Pay,6411 Main St,2024-05-17,,7884.95,,Columbus,64238
1469,166,2023-10-21,Cancelled,Apple Pay,7712 First St,,,815.49,,Columbus,33891
1470,672,2023-03-05,Processing,Google Pay,8066 Second Ave,,,1893.45,,San Diego,26083
1471,764,2022-11-03,Processing,Apple Pay,8177 Main St,,,220.86,,San Diego,26207
1472,609,2021-08-07,Delivered,PayPal,2189 Park Rd,2021-08-08,2021-08-14,5976.2,,San Antonio,58394
1473,859,2024-04-30,Delivered,PayPal,3872 First St,2024-05-01,2024-05-03,13.06,,Jacksonville,37936
1474,208,2022-09-25,Processing,Google Pay,9308 Park Rd,,,420.14,,Phoenix,24316
1475,998,2021-04-28,Delivered,Apple Pay,7403 Main St,2021-05-01,2021-05-03,5818.68,,Houston,81641
1476,212,2022-06-18,Shipped,PayPal,8216 Oak Ave,2022-06-19,,6408.47,,Fort Worth,14910
1477,547,2023-06-07,Shipped,Google Pay,5724 Main St,2023-06-10,,362.65,,New York,68990
1478,384,2024-04-19,Delivered,Apple Pay,393 Main St,2024-04-21,2024-04-26,72.41,,Houston,42613
1479,948,2022-05-12,Delivered,Apple Pay,6512 First St,2022-05-14,2022-05-20,120.06,,Philadelphia,79185
1480,10,2023-08-15,Shipped,PayPal,9677 First St,2023-08-17,,0,,Phoenix,62350
1481,975,2023-03-14,Delivered,PayPal,8174 Main St,2023-03-16,2023-03-22,1857.16,,Dallas,98740
1482,29,2021-02-22,Delivered,Credit Card,4451 First St,2021-02-24,2021-03-01,1720.67,,Houston,98039
1483,42,2022-03-25,Delivered,Debit Card,827 First St,2022-03-28,2022-04-02,14.12,,Phoenix,78146
1484,789,2024-01-10,Delivered,Google Pay,5656 Second Ave,2024-01-12,2024-01-15,347.7,,San Jose,71402
1485,947,2022-12-10,Shipped,PayPal,8087 First St,2022-12-13,,363.86,,Columbus,96409
1486,974,2022-09-24,Shipped,Google Pay,1576 Main St,2022-09-27,,958.57,,Columbus,41462
1487,242,2023-01-24,Processing,Credit Card,8105 First St,,,75.25,,Phoenix,32050
1488,47,2023-03-20,Delivered,Apple Pay,500 Main St,2023-03-21,2023-03-26,0,,Chicago,72277
1489,586,2023-07-15,Cancelled,Google Pay,6882 Main St,,,151.68,,San Diego,49235
1490,167,2023-07-28,Delivered,PayPal,3368 Main St,2023-07-31,2023-08-05,875.98,,Fort Worth,50642
1491,340,2023-10-13,Shipped,Credit Card,7257 First St,2023-10-14,,438.12,,Chicago,51586
1492,483,2023-06-10,Delivered,Debit Card,208 Second Ave,2023-06-11,2023-06-17,2134.4,,San Jose,73214
1493,734,2022-02-09,Delivered,PayPal,7233 First St,2022-02-10,2022-02-14,813.97,,Columbus,18444
1494,635,2023-02-22,Delivered,Debit Card,1840 First St,2023-02-25,2023-02-28,428.92,,Houston,23538
1495,516,2022-12-21,Delivered,PayPal,2060 First St,2022-12-23,2022-12-26,286.87,,San Jose,11170
1496,603,2023-07-17,Delivered,Debit Card,4092 Second Ave,2023-07-18,2023-07-25,412.65,,Houston,73225
1497,962,2021-01-02,Shipped,PayPal,701 Oak Ave,2021-01-03,,1224.76,,Houston,49283
1498,381,2023-07-07,Delivered,Credit Card,3054 Main St,2023-07-09,2023-07-13,822.27,,Philadelphia,53598
1499,543,2022-03-11,Delivered,Credit Card,8689 Oak Ave,2022-03-12,2022-03-17,4997.5,,Dallas,19390
1500,515,2024-04-25,Pending,PayPal,6005 Main St,,,6445.27,,Houston,38545
1501,703,2022-09-20,Processing,Credit Card,408 First St,,,87.76,,Los Angeles,15572
1502,951,2021-06-17,Delivered,Apple Pay,7097 Oak Ave,2021-06-19,2021-06-22,1888.22,,San Antonio,22589
1503,824,2022-10-21,Delivered,Debit Card,2855 Park Rd,2022-10-24,2022-10-28,5011.23,,Dallas,33942
1504,877,2023-02-27,Delivered,Apple Pay,8499 Oak Ave,2023-03-02,2023-03-08,125.12,,San Diego,39829
1505,953,2023-08-31,Delivered,Credit Card,9867 Oak Ave,2023-09-02,2023-09-09,682.54,,Phoenix,59200
1506,632,2024-01-04,Delivered,PayPal,4926 First St,2024-01-06,2024-01-12,5482.42,,Phoenix,19924
1507,104,2024-05-22,Shipped,PayPal,8238 Park Rd,2024-05-24,,37.18,,Charlotte,89569
1508,558,2022-11-21,Delivered,Debit Card,9231 Second Ave,2022-11-22,2022-11-23,995.92,,Los Angeles,34134
1509,906,2023-02-28,Delivered,PayPal,317 Oak Ave,2023-03-01,2023-03-03,786.65,,San Jose,90786
1510,23,2021-04-24,Shipped,Debit Card,9116 Main St,2021-04-26,,1330.77,,San Diego,95477
1511,136,2024-05-16,Delivered,Debit Card,7632 Main St,2024-05-17,2024-05-18,1889.71,,New York,85465
1512,174,2021-04-11,Delivered,PayPal,6372 Second Ave,2021-04-13,2021-04-15,1147.96,,Philadelphia,89310
1513,345,2023-04-07,Shipped,Credit Card,6883 First St,2023-04-08,,180.05,,Charlotte,56036
1514,256,2022-07-29,Shipped,Google Pay,1599 Main St,2022-07-31,,51.77,,Los Angeles,68292
1515,536,2023-10-13,Delivered,Apple Pay,5020 Main St,2023-10-16,2023-10-22,815.76,,Phoenix,62402
1516,737,2024-01-07,Delivered,PayPal,4651 Second Ave,2024-01-08,2024-01-13,1427.38,,Fort Worth,94448
1517,568,2023-10-22,Delivered,PayPal,6540 First St,2023-10-23,2023-10-28,1539.08,,Chicago,69098
1518,841,2024-01-14,Delivered,Credit Card,3274 Second Ave,2024-01-15,2024-01-17,889.54,,Dallas,99441
1519,538,2024-04-01,Delivered,PayPal,5578 Park Rd,2024-04-03,2024-04-07,318.85,,Charlotte,64594
1520,112,2022-07-04,Delivered,PayPal,9722 Oak Ave,2022-07-05,2022-07-06,0,,San Antonio,95841
1521,659,2022-09-05,Delivered,Debit Card,3281 Park Rd,2022-09-06,2022-09-08,19.42,,San Diego,36504
1522,781,2023-07-02,Delivered,Debit Card,6571 Park Rd,2023-07-04,2023-07-05,424.54,,Jacksonville,26395
1523,957,2023-04-01,Delivered,Apple Pay,8601 Second Ave,2023-04-04,2023-04-07,0,,Los Angeles,95419
1524,841,2024-01-17,Delivered,PayPal,3274 Second Ave,2024-01-19,2024-01-26,473.05,,Dallas,99441
1525,138,2023-05-22,Shipped,Google Pay,9748 First St,2023-05-23,,153.68,,San Antonio,20308
1526,541,2021-04-28,Delivered,Debit Card,2265 Park Rd,2021-04-29,2021-04-30,359.83,,Chicago,72371
1527,660,2022-08-14,Processing,Apple Pay,1920 First St,,,309.27,,Chicago,64817
1528,671,2023-08-03,Cancelled,Debit Card,3793 Park Rd,,,170.09,,Fort Worth,45043
1529,985,2021-05-16,Delivered,Debit Card,3205 Park Rd,2021-05-17,2021-05-18,8990.55,,Los Angeles,27521
1530,534,2022-04-24,Shipped,Apple Pay,5020 Oak Ave,2022-04-26,,548.58,,New York,51275
1531,677,2022-10-04,Delivered,Apple Pay,9086 First St,2022-10-05,2022-10-11,446.84,,Columbus,49856
1532,485,2024-02-06,Delivered,Apple Pay,8959 Main St,2024-02-07,2024-02-11,232.98,,San Diego,55519
1533,916,2023-05-09,Delivered,PayPal,4740 First St,2023-05-12,2023-05-17,1697.13,,San Diego,89432
1534,608,2024-04-01,Delivered,Credit Card,5287 Park Rd,2024-04-02,2024-04-08,629.2,,Austin,99071
1535,195,2022-08-27,Shipped,Debit Card,4828 Main St,2022-08-29,,665.85,,Dallas,76093
1536,868,2022-10-05,Processing,Debit Card,8268 Second Ave,,,805.66,,Philadelphia,33461
1537,498,2022-06-23,Delivered,PayPal,4222 Main St,2022-06-26,2022-07-03,582.1,,Austin,31877
1538,63,2022-10-21,Shipped,Debit Card,8389 Park Rd,2022-10-22,,351.4,,Los Angeles,65057
1539,352,2022-07-22,Delivered,Debit Card,9014 First St,2022-07-23,2022-07-24,1078.07,,Austin,58630
1540,153,2023-10-27,Shipped,Google Pay,7270 Main St,2023-10-28,,412.45,,Jacksonville,57749
1541,39,2021-05-05,Processing,Debit Card,5100 Oak Ave,,,1608.41,,Philadelphia,13101
1542,190,2021-09-15,Delivered,Credit Card,7466 Oak Ave,2021-09-16,2021-09-19,4997.5,,Phoenix,22689
1543,198,2024-04-04,Delivered,Apple Pay,5473 Second Ave,2024-04-06,2024-04-13,409.75,,Chicago,31299
1544,5,2022-07-13,Delivered,Credit Card,6025 Second Ave,2022-07-16,2022-07-20,2404.64,,Columbus,19116
1545,843,2023-11-18,Delivered,PayPal,4243 Second Ave,2023-11-21,2023-11-25,62.92,,San Jose,10256
1546,23,2021-09-29,Delivered,Google Pay,9116 Main St,2021-10-02,2021-10-09,213.6,,San Diego,95477
1547,422,2023-01-12,Delivered,PayPal,3270 Park Rd,2023-01-13,2023-01-17,1211.27,,Fort Worth,33255
1548,661,2023-12-31,Delivered,Apple Pay,2884 Second Ave,2024-01-03,2024-01-10,5023.78,,Fort Worth,40107
1549,161,2022-10-14,Delivered,Debit Card,882 Oak Ave,2022-10-16,2022-10-22,0,,Los Angeles,93748
1550,52,2022-09-29,Delivered,Debit Card,4551 Park Rd,2022-09-30,2022-10-02,87.37,,Houston,80798
1551,122,2024-02-28,Delivered,PayPal,7148 Main St,2024-03-02,2024-03-09,1069.89,,Dallas,24996
1552,402,2022-06-20,Delivered,PayPal,9247 Second Ave,2022-06-23,2022-06-26,141.56,,Chicago,11526
1553,586,2024-05-06,Delivered,Apple Pay,6882 Main St,2024-05-07,2024-05-09,0,,San Diego,49235
1554,120,2024-01-09,Delivered,Credit Card,6680 First St,2024-01-11,2024-01-16,152.17,,Columbus,24150
1555,326,2021-09-22,Processing,Credit Card,1769 Oak Ave,,,596.84,,San Diego,11567
1556,964,2023-11-09,Cancelled,Credit Card,1464 Park Rd,,,2194.11,,San Diego,65750
1557,401,2023-07-07,Delivered,Debit Card,8670 Second Ave,2023-07-10,2023-07-11,201.46,,Dallas,66734
1558,959,2024-05-20,Delivered,Apple Pay,4306 Main St,2024-05-23,2024-05-28,126.69,,Dallas,26346
1559,885,2024-03-02,Pending,Credit Card,2672 Main St,,,251.28,,San Antonio,80313
1560,501,2023-12-12,Delivered,Credit Card,5946 Park Rd,2023-12-14,2023-12-17,2333.76,,Austin,71235
1561,360,2022-03-25,Delivered,Google Pay,7850 Main St,2022-03-27,2022-03-28,2647.1,,San Jose,46099
1562,170,2022-06-04,Delivered,PayPal,7155 Second Ave,2022-06-05,2022-06-10,1340.7,,Los Angeles,81496
1563,368,2022-03-19,Delivered,Debit Card,4337 Main St,2022-03-20,2022-03-22,479.24,,Columbus,13597
1564,789,2024-05-17,Delivered,Debit Card,5656 Second Ave,2024-05-20,2024-05-23,99.46,,San Jose,71402
1565,173,2023-12-16,Delivered,Credit Card,2439 Second Ave,2023-12-17,2023-12-19,2135.94,,New York,67432
1566,952,2023-06-12,Delivered,Credit Card,5645 Second Ave,2023-06-13,2023-06-15,365.51,,Austin,29473
1567,993,2022-10-05,Shipped,PayPal,7097 Main St,2022-10-08,,329,,Dallas,24425
1568,418,2023-01-25,Delivered,Debit Card,4474 Oak Ave,2023-01-28,2023-02-01,693.88,,Houston,99573
1569,182,2023-11-11,Delivered,Google Pay,2202 Second Ave,2023-11-12,2023-11-18,345.31,,Philadelphia,87042
1570,992,2022-11-01,Shipped,PayPal,934 First St,2022-11-03,,488.59,,Columbus,78809
1571,185,2022-08-27,Delivered,Google Pay,9613 Oak Ave,2022-08-28,2022-08-31,2248.35,,San Jose,96341
1572,900,2023-10-15,Delivered,PayPal,2836 Main St,2023-10-18,2023-10-23,0,,Jacksonville,77174
1573,462,2020-04-23,Shipped,Debit Card,6992 Park Rd,2020-04-24,,388.15,,Dallas,79444
1574,153,2022-05-02,Delivered,Apple Pay,7270 Main St,2022-05-05,2022-05-11,91.7,,Jacksonville,57749
1575,191,2024-04-25,Delivered,Google Pay,2716 Park Rd,2024-04-27,2024-04-28,367.58,,Columbus,50988
1576,683,2024-01-18,Delivered,Apple Pay,9360 First St,2024-01-19,2024-01-26,87.93,,Fort Worth,24721
1577,946,2023-04-06,Shipped,Debit Card,6271 Main St,2023-04-09,,2278.42,,Phoenix,30014
1578,880,2022-10-17,Delivered,Debit Card,6708 Second Ave,2022-10-20,2022-10-22,134.86,,Austin,52739
1579,825,2023-07-04,Delivered,PayPal,5429 Oak Ave,2023-07-06,2023-07-08,10017.77,,New York,17667
1580,609,2021-05-21,Delivered,PayPal,2189 Park Rd,2021-05-23,2021-05-27,251.96,,San Antonio,58394
1581,154,2023-12-18,Shipped,Google Pay,8849 Oak Ave,2023-12-20,,328.62,,Houston,71474
1582,794,2021-09-16,Pending,Credit Card,9226 Park Rd,,,225.33,,Fort Worth,77552
1583,38,2023-02-18,Delivered,Google Pay,4165 Park Rd,2023-02-19,2023-02-21,262.36,,Fort Worth,24168
1584,802,2020-10-18,Pending,PayPal,5239 Park Rd,,,254.42,,Jacksonville,46671
1585,435,2024-01-23,Delivered,Google Pay,1517 Park Rd,2024-01-24,2024-01-26,437.22,,San Jose,59992
1586,871,2023-04-18,Processing,PayPal,1476 Park Rd,,,0,,Fort Worth,78002
1587,619,2024-03-09,Shipped,Google Pay,2844 Main St,2024-03-10,,123.56,,Phoenix,88333
1588,103,2021-11-26,Delivered,Google Pay,4947 Park Rd,2021-11-29,2021-12-05,0,,San Jose,96275
1589,552,2024-04-11,Shipped,Apple Pay,7603 Second Ave,2024-04-12,,0,,Dallas,12816
1590,15,2023-11-09,Delivered,Apple Pay,5410 First St,2023-11-10,2023-11-16,194.01,,San Jose,24662
1591,863,2023-12-01,Delivered,Debit Card,2348 First St,2023-12-04,2023-12-07,114.64,,New York,24544
1592,151,2021-02-09,Delivered,PayPal,3811 Oak Ave,2021-02-10,2021-02-13,323.92,,Houston,20114
1593,253,2023-08-29,Delivered,Google Pay,3903 Main St,2023-09-01,2023-09-07,1000.37,,San Antonio,89320
1594,223,2023-03-04,Processing,Debit Card,5149 Main St,,,465.14,,Austin,43352
1595,108,2021-02-08,Shipped,Credit Card,9231 Park Rd,2021-02-11,,857.05,,Columbus,61717
1596,111,2023-02-19,Shipped,Debit Card,1692 Oak Ave,2023-02-22,,577.2,,Los Angeles,27781
1597,613,2024-05-24,Delivered,Credit Card,6913 First St,2024-05-25,2024-06-01,0,,Chicago,89223
1598,613,2024-01-10,Delivered,Debit Card,6913 First St,2024-01-11,2024-01-18,1360.91,,Chicago,89223
1599,650,2022-07-20,Delivered,Credit Card,9827 Park Rd,2022-07-22,2022-07-27,893.04,,Jacksonville,72391
1600,343,2023-01-11,Delivered,Apple Pay,5782 Park Rd,2023-01-13,2023-01-18,9993.05,,Houston,93386
1601,637,2023-01-10,Delivered,Credit Card,6511 Second Ave,2023-01-12,2023-01-15,249.27,,Charlotte,77552
1602,749,2023-12-02,Delivered,PayPal,2231 Second Ave,2023-12-03,2023-12-08,1296.71,,Dallas,63780
1603,594,2022-12-31,Delivered,PayPal,7327 Main St,2023-01-01,2023-01-05,0,,Philadelphia,29571
1604,351,2023-07-06,Delivered,Credit Card,4881 Main St,2023-07-09,2023-07-10,257.03,,Chicago,25139
1605,195,2024-05-24,Delivered,Apple Pay,4828 Main St,2024-05-27,2024-06-01,58.64,,Dallas,76093
1606,724,2023-03-30,Delivered,PayPal,7114 Park Rd,2023-04-01,2023-04-03,0,,Los Angeles,63992
1607,422,2023-12-24,Delivered,Apple Pay,3270 Park Rd,2023-12-27,2023-12-31,0,,Fort Worth,33255
1608,952,2023-03-23,Delivered,PayPal,5645 Second Ave,2023-03-25,2023-03-31,692.83,,Austin,29473
1609,44,2024-05-05,Delivered,Debit Card,6988 First St,2024-05-08,2024-05-12,2233.89,,Houston,32810
1610,469,2024-01-23,Shipped,Credit Card,9120 Second Ave,2024-01-24,,0,,Fort Worth,99727
1611,534,2021-12-29,Delivered,Debit Card,5020 Oak Ave,2021-12-31,2022-01-07,1288.36,,New York,51275
1612,607,2023-01-16,Processing,Debit Card,2503 Oak Ave,,,91.72,,Fort Worth,79632
1613,258,2021-09-07,Delivered,PayPal,6411 Main St,2021-09-08,2021-09-09,811.16,,Columbus,64238
1614,834,2022-05-17,Delivered,Credit Card,4129 Park Rd,2022-05-20,2022-05-22,526.14,,Phoenix,37606
1615,359,2022-02-22,Delivered,Credit Card,1830 Second Ave,2022-02-25,2022-03-02,3818.05,,Charlotte,47498
1616,286,2021-08-31,Delivered,Debit Card,2381 Oak Ave,2021-09-03,2021-09-07,0,,Chicago,17780
1617,413,2022-12-31,Delivered,PayPal,9579 Oak Ave,2023-01-03,2023-01-08,0,,Jacksonville,23573
1618,21,2024-03-26,Delivered,Debit Card,7039 First St,2024-03-27,2024-04-02,0,,Philadelphia,17100
1619,470,2024-02-02,Delivered,Google Pay,2481 First St,2024-02-03,2024-02-09,109.36,,Columbus,67065
1620,913,2022-07-28,Processing,Apple Pay,4775 Second Ave,,,393.14,,Phoenix,93309
1621,170,2023-05-19,Delivered,Debit Card,7155 Second Ave,2023-05-22,2023-05-28,707.31,,Los Angeles,81496
1622,40,2024-04-21,Pending,Credit Card,8446 First St,,,122.36,,Philadelphia,80282
1623,557,2024-02-09,Delivered,Google Pay,2362 Park Rd,2024-02-12,2024-02-14,404.95,,Columbus,78656
1624,405,2022-06-19,Shipped,Debit Card,8248 Main St,2022-06-21,,20.47,,Los Angeles,62879
1625,434,2023-12-31,Pending,Credit Card,9694 Main St,,,992.47,,Fort Worth,19514
1626,621,2023-05-29,Delivered,Google Pay,2271 Second Ave,2023-05-31,2023-06-02,174.44,,Phoenix,46073
1627,507,2023-07-23,Delivered,Google Pay,7017 Oak Ave,2023-07-24,2023-07-27,458.46,,Los Angeles,90375
1628,513,2024-01-20,Shipped,Google Pay,7357 Oak Ave,2024-01-22,,648.09,,San Antonio,36106
1629,299,2023-10-06,Delivered,Google Pay,5853 Oak Ave,2023-10-09,2023-10-16,874.33,,San Diego,29840
1630,232,2023-08-07,Processing,Apple Pay,9793 Oak Ave,,,2826.88,,Dallas,98965
1631,684,2024-03-25,Delivered,Apple Pay,6680 Second Ave,2024-03-26,2024-04-02,0,,New York,68454
1632,650,2023-07-23,Delivered,Google Pay,9827 Park Rd,2023-07-24,2023-07-26,0,,Jacksonville,72391
1633,908,2024-05-03,Shipped,Google Pay,9898 First St,2024-05-06,,250.55,,Houston,27598
1634,218,2024-02-15,Delivered,Apple Pay,5195 Main St,2024-02-16,2024-02-18,403,,Charlotte,48671
1635,422,2023-08-30,Delivered,PayPal,3270 Park Rd,2023-08-31,2023-09-05,2162.35,,Fort Worth,33255
1636,658,2024-03-23,Processing,Google Pay,8036 Main St,,,271.11,,San Jose,28997
1637,654,2023-04-01,Shipped,Credit Card,7872 First St,2023-04-03,,220.05,,Austin,30940
1638,859,2023-11-05,Delivered,Credit Card,3872 First St,2023-11-07,2023-11-14,133.64,,Jacksonville,37936
1639,209,2021-11-08,Cancelled,Debit Card,1741 First St,,,288.06,,New York,71918
1640,30,2021-04-13,Delivered,Debit Card,9324 Main St,2021-04-14,2021-04-16,1227.86,,San Diego,80468
1641,702,2023-09-26,Delivered,Google Pay,2432 Oak Ave,2023-09-27,2023-10-03,147.23,,Chicago,26429
1642,450,2024-01-22,Delivered,Debit Card,6018 First St,2024-01-23,2024-01-26,1959.31,,Dallas,69591
1643,338,2022-12-02,Delivered,Credit Card,3007 Park Rd,2022-12-05,2022-12-12,0,,Philadelphia,12872
1644,765,2023-11-25,Delivered,Credit Card,8435 Park Rd,2023-11-28,2023-12-05,552.84,,Jacksonville,96918
1645,120,2024-02-18,Cancelled,Apple Pay,6680 First St,,,6516.26,,Columbus,24150
1646,689,2024-01-17,Delivered,Apple Pay,3504 Park Rd,2024-01-20,2024-01-21,1379.88,,Chicago,78852
1647,904,2023-12-09,Delivered,Google Pay,1652 Second Ave,2023-12-11,2023-12-18,50.91,,Phoenix,92689
1648,126,2023-08-08,Pending,Google Pay,942 Park Rd,,,2189.35,,Columbus,50953
1649,34,2023-03-07,Processing,PayPal,7039 Park Rd,,,16.56,,Austin,10464
1650,59,2021-07-24,Delivered,Apple Pay,1224 Main St,2021-07-27,2021-07-29,293.27,,Houston,42411
1651,431,2024-04-01,Cancelled,Credit Card,8910 First St,,,2647.1,,Houston,19452
1652,301,2024-01-04,Delivered,PayPal,9166 Second Ave,2024-01-07,2024-01-08,124.88,,Houston,89638
1653,94,2023-10-30,Delivered,Debit Card,7849 First St,2023-11-02,2023-11-08,1009.21,,Philadelphia,96991
1654,902,2023-09-14,Delivered,Apple Pay,5281 Main St,2023-09-16,2023-09-22,2832.04,,San Antonio,37887
1655,830,2023-01-13,Delivered,Debit Card,7042 Second Ave,2023-01-14,2023-01-20,938.27,,Dallas,15477
1656,23,2024-03-20,Delivered,Apple Pay,9116 Main St,2024-03-22,2024-03-28,231.91,,San Diego,95477
1657,378,2023-05-10,Delivered,PayPal,5131 First St,2023-05-11,2023-05-16,2513.16,,Houston,58717
1658,798,2023-08-20,Delivered,Apple Pay,6201 First St,2023-08-21,2023-08-24,419.6,,Phoenix,92502
1659,986,2022-12-08,Delivered,Google Pay,4454 Main St,2022-12-11,2022-12-16,408.4,,San Diego,74103
1660,871,2022-12-13,Delivered,PayPal,1476 Park Rd,2022-12-14,2022-12-19,638.32,,Fort Worth,78002
1661,47,2023-10-25,Delivered,Apple Pay,500 Main St,2023-10-26,2023-11-02,211.41,,Chicago,72277
1662,422,2023-05-10,Delivered,Google Pay,3270 Park Rd,2023-05-13,2023-05-20,0,,Fort Worth,33255
1663,849,2020-06-20,Delivered,Debit Card,2145 Main St,2020-06-23,2020-06-27,337.59,,San Jose,14370
1664,342,2024-04-18,Delivered,Credit Card,9969 Park Rd,2024-04-21,2024-04-24,78.57,,Chicago,38953
1665,636,2024-04-11,Delivered,Credit Card,8254 Oak Ave,2024-04-13,2024-04-17,1121.4,,New York,93930
1666,930,2024-04-20,Pending,Google Pay,8620 Park Rd,,,277.26,,San Jose,72027
1667,327,2023-12-06,Delivered,PayPal,1476 Second Ave,2023-12-09,2023-12-13,238.5,,Austin,43924
1668,35,2023-07-24,Delivered,Google Pay,258 Main St,2023-07-27,2023-08-03,419.61,,Dallas,29536
1669,611,2022-05-17,Delivered,Debit Card,2941 First St,2022-05-18,2022-05-23,824.75,,Houston,34671
1670,757,2024-05-09,Delivered,Apple Pay,6613 Oak Ave,2024-05-10,2024-05-14,548.59,,Jacksonville,60265
1671,733,2023-08-11,Shipped,Google Pay,9375 Main St,2023-08-13,,338.3,,Charlotte,36299
1672,350,2024-03-01,Delivered,Google Pay,6011 Main St,2024-03-03,2024-03-09,1760.15,,New York,21485
1673,232,2024-04-06,Delivered,PayPal,9793 Oak Ave,2024-04-07,2024-04-11,214.52,,Dallas,98965
1674,282,2023-06-17,Delivered,PayPal,3713 Park Rd,2023-06-19,2023-06-22,876.2,,Fort Worth,46025
1675,445,2020-02-29,Delivered,Google Pay,1352 Main St,2020-03-01,2020-03-07,147.2,,Jacksonville,76476
1676,935,2024-03-30,Delivered,Credit Card,7110 First St,2024-04-01,2024-04-03,417.96,,Philadelphia,23166
1677,825,2020-04-30,Shipped,Apple Pay,5429 Oak Ave,2020-05-01,,92.99,,New York,17667
1678,249,2020-09-07,Delivered,Google Pay,254 Oak Ave,2020-09-09,2020-09-14,50.61,,New York,75517
1679,41,2022-08-10,Pending,Google Pay,1876 Second Ave,,,549.78,,New York,55309
1680,67,2023-05-15,Shipped,PayPal,9867 Park Rd,2023-05-17,,2536.68,,Charlotte,11330
1681,840,2024-01-07,Processing,Debit Card,3525 Main St,,,973.69,,San Diego,93681
1682,583,2021-06-07,Delivered,Google Pay,3396 Park Rd,2021-06-10,2021-06-15,181.46,,New York,18891
1683,878,2021-07-19,Delivered,Apple Pay,7659 Park Rd,2021-07-20,2021-07-23,43.56,,Jacksonville,51035
1684,807,2021-09-27,Delivered,Debit Card,4981 Second Ave,2021-09-30,2021-10-05,0,,San Diego,69394
1685,767,2024-01-25,Delivered,Credit Card,6220 Second Ave,2024-01-27,2024-01-30,5059.77,,San Antonio,52406
1686,522,2024-05-09,Delivered,Debit Card,7539 Main St,2024-05-10,2024-05-11,94.3,,Philadelphia,76316
1687,593,2023-11-12,Delivered,Credit Card,5219 Main St,2023-11-13,2023-11-14,767.82,,Dallas,50913
