order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_date,delivery_date,total_amount
1433,630,2024-03-04,Shipped,Google Pay,3263 Main St,Phoenix,AZ,91185,2024-03-05,,2653.44
1434,502,2023-07-10,Delivered,Google Pay,9780 Second Ave,Chicago,IL,92712,2023-07-12,2023-07-13,218.04000000000002
1435,50,2024-05-12,Processing,Apple Pay,9855 Park Rd,Dallas,TX,90301,,,1924.54
1436,637,2023-05-06,Cancelled,Google Pay,6511 Second Ave,Charlotte,NC,77552,,,0.0
1437,666,2021-12-08,Delivered,Debit Card,9445 Second Ave,Columbus,OH,69616,2021-12-10,2021-12-13,193.39000000000001
1438,905,2022-01-18,Delivered,Debit Card,7999 Main St,Columbus,OH,12313,2022-01-19,2022-01-26,629.48
1439,5,2021-03-07,Shipped,Debit Card,6025 Second Ave,Columbus,OH,19116,2021-03-09,,419.64
1440,989,2021-02-17,Processing,Apple Pay,2598 Second Ave,Houston,TX,42698,,,511.54999999999995
1441,264,2021-08-29,Processing,Credit Card,1965 Second Ave,Philadelphia,PA,87624,,,0.0
1442,731,2021-12-17,Delivered,Debit Card,8946 Park Rd,Austin,TX,64304,2021-12-18,2021-12-23,541.15
1443,486,2024-04-22,Delivered,Apple Pay,237 Main St,Philadelphia,PA,37623,2024-04-25,2024-04-29,0.0
1444,812,2023-10-17,Delivered,Credit Card,6930 Oak Ave,Jacksonville,FL,76294,2023-10-19,2023-10-23,2619.69
1445,172,2024-05-18,Cancelled,Apple Pay,7226 Park Rd,San Jose,CA,17518,,,0.0
1446,720,2021-05-24,Processing,Apple Pay,7631 Main St,San Diego,CA,33182,,,3537.5499999999997
1447,696,2024-04-09,Delivered,Google Pay,4878 Second Ave,Phoenix,AZ,20069,2024-04-10,2024-04-11,390.68
1448,35,2021-06-18,Processing,Apple Pay,258 Main St,Dallas,TX,29536,,,306.35
1449,234,2023-07-31,Delivered,Google Pay,4048 Oak Ave,San Diego,CA,28920,2023-08-02,2023-08-05,1339.15
1450,639,2023-07-16,Delivered,Google Pay,1004 Main St,San Antonio,TX,80074,2023-07-18,2023-07-24,171.45999999999998
1451,641,2023-06-03,Delivered,Google Pay,1490 First St,San Diego,CA,28342,2023-06-06,2023-06-08,560.62
1452,763,2022-08-25,Shipped,Credit Card,7804 Park Rd,New York,NY,71228,2022-08-28,,0.0
1453,971,2023-08-03,Delivered,Debit Card,2190 Park Rd,San Jose,CA,77314,2023-08-05,2023-08-08,440.25
1454,682,2022-12-07,Cancelled,Google Pay,170 Second Ave,Chicago,IL,53421,,,817.38
1455,666,2023-09-16,Delivered,Debit Card,9445 Second Ave,Columbus,OH,69616,2023-09-17,2023-09-18,174.74
1456,539,2020-06-27,Shipped,Credit Card,5093 Second Ave,New York,NY,51853,2020-06-30,,234.85000000000002
1457,903,2023-04-17,Delivered,Apple Pay,1203 Oak Ave,New York,NY,49522,2023-04-19,2023-04-23,127.53999999999999
1458,224,2021-11-12,Cancelled,Google Pay,1144 Second Ave,Jacksonville,FL,19046,,,0.0
1459,335,2023-11-20,Delivered,Credit Card,2946 Oak Ave,Philadelphia,PA,87662,2023-11-22,2023-11-26,0.0
1460,473,2021-03-26,Pending,Apple Pay,3895 Second Ave,Dallas,TX,98345,,,2038.23
1461,567,2023-12-12,Delivered,Google Pay,993 Second Ave,San Jose,CA,70762,2023-12-14,2023-12-17,3511.1
1462,814,2024-02-20,Delivered,PayPal,2080 Park Rd,Los Angeles,CA,47957,2024-02-22,2024-02-26,733.36
1463,65,2023-06-01,Delivered,Credit Card,9807 Park Rd,Columbus,OH,42177,2023-06-03,2023-06-06,24.16
1464,88,2023-09-12,Delivered,Apple Pay,572 Second Ave,Los Angeles,CA,30758,2023-09-14,2023-09-17,118.02
1465,95,2020-10-01,Shipped,Credit Card,1744 First St,Columbus,OH,78937,2020-10-03,,208.57
1466,60,2021-05-09,Delivered,Debit Card,1974 Second Ave,Austin,TX,70952,2021-05-11,2021-05-14,2443.5499999999997
1467,358,2023-11-21,Shipped,Apple Pay,4625 Second Ave,Columbus,OH,11620,2023-11-24,,884.8299999999999
1468,258,2024-05-15,Shipped,Google Pay,6411 Main St,Columbus,OH,64238,2024-05-17,,7884.95
1469,166,2023-10-21,Cancelled,Apple Pay,7712 First St,Columbus,OH,33891,,,815.49
1470,672,2023-03-05,Processing,Google Pay,8066 Second Ave,San Diego,CA,26083,,,1893.45
1471,764,2022-11-03,Processing,Apple Pay,8177 Main St,San Diego,CA,26207,,,220.86
1472,609,2021-08-07,Delivered,PayPal,2189 Park Rd,San Antonio,TX,58394,2021-08-08,2021-08-14,5976.2
1473,859,2024-04-30,Delivered,PayPal,3872 First St,Jacksonville,FL,37936,2024-05-01,2024-05-03,13.06
1474,208,2022-09-25,Processing,Google Pay,9308 Park Rd,Phoenix,AZ,24316,,,420.14
1475,998,2021-04-28,Delivered,Apple Pay,7403 Main St,Houston,TX,81641,2021-05-01,2021-05-03,5818.68
1476,212,2022-06-18,Shipped,PayPal,8216 Oak Ave,Fort Worth,TX,14910,2022-06-19,,6408.47
1477,547,2023-06-07,Shipped,Google Pay,5724 Main St,New York,NY,68990,2023-06-10,,362.65
1478,384,2024-04-19,Delivered,Apple Pay,393 Main St,Houston,TX,42613,2024-04-21,2024-04-26,72.41
1479,948,2022-05-12,Delivered,Apple Pay,6512 First St,Philadelphia,PA,79185,2022-05-14,2022-05-20,120.06
1480,10,2023-08-15,Shipped,PayPal,9677 First St,Phoenix,AZ,62350,2023-08-17,,0.0
1481,975,2023-03-14,Delivered,PayPal,8174 Main St,Dallas,TX,98740,2023-03-16,2023-03-22,1857.1599999999999
1482,29,2021-02-22,Delivered,Credit Card,4451 First St,Houston,TX,98039,2021-02-24,2021-03-01,1720.67
1483,42,2022-03-25,Delivered,Debit Card,827 First St,Phoenix,AZ,78146,2022-03-28,2022-04-02,14.12
1484,789,2024-01-10,Delivered,Google Pay,5656 Second Ave,San Jose,CA,71402,2024-01-12,2024-01-15,347.7
1485,947,2022-12-10,Shipped,PayPal,8087 First St,Columbus,OH,96409,2022-12-13,,363.86
1486,974,2022-09-24,Shipped,Google Pay,1576 Main St,Columbus,OH,41462,2022-09-27,,958.5699999999999
1487,242,2023-01-24,Processing,Credit Card,8105 First St,Phoenix,AZ,32050,,,75.25
1488,47,2023-03-20,Delivered,Apple Pay,500 Main St,Chicago,IL,72277,2023-03-21,2023-03-26,0.0
1489,586,2023-07-15,Cancelled,Google Pay,6882 Main St,San Diego,CA,49235,,,151.68
1490,167,2023-07-28,Delivered,PayPal,3368 Main St,Fort Worth,TX,50642,2023-07-31,2023-08-05,875.9800000000001
1491,340,2023-10-13,Shipped,Credit Card,7257 First St,Chicago,IL,51586,2023-10-14,,438.12
1492,483,2023-06-10,Delivered,Debit Card,208 Second Ave,San Jose,CA,73214,2023-06-11,2023-06-17,2134.3999999999996
1493,734,2022-02-09,Delivered,PayPal,7233 First St,Columbus,OH,18444,2022-02-10,2022-02-14,813.97
1494,635,2023-02-22,Delivered,Debit Card,1840 First St,Houston,TX,23538,2023-02-25,2023-02-28,428.92
1495,516,2022-12-21,Delivered,PayPal,2060 First St,San Jose,CA,11170,2022-12-23,2022-12-26,286.87
1496,603,2023-07-17,Delivered,Debit Card,4092 Second Ave,Houston,TX,73225,2023-07-18,2023-07-25,412.65
1497,962,2021-01-02,Shipped,PayPal,701 Oak Ave,Houston,TX,49283,2021-01-03,,1224.76
1498,381,2023-07-07,Delivered,Credit Card,3054 Main St,Philadelphia,PA,53598,2023-07-09,2023-07-13,822.27
1499,543,2022-03-11,Delivered,Credit Card,8689 Oak Ave,Dallas,TX,19390,2022-03-12,2022-03-17,4997.5
1500,515,2024-04-25,Pending,PayPal,6005 Main St,Houston,TX,38545,,,6445.2699999999995
1501,703,2022-09-20,Processing,Credit Card,408 First St,Los Angeles,CA,15572,,,87.76
1502,951,2021-06-17,Delivered,Apple Pay,7097 Oak Ave,San Antonio,TX,22589,2021-06-19,2021-06-22,1888.22
1503,824,2022-10-21,Delivered,Debit Card,2855 Park Rd,Dallas,TX,33942,2022-10-24,2022-10-28,5011.23
1504,877,2023-02-27,Delivered,Apple Pay,8499 Oak Ave,San Diego,CA,39829,2023-03-02,2023-03-08,125.12
1505,953,2023-08-31,Delivered,Credit Card,9867 Oak Ave,Phoenix,AZ,59200,2023-09-02,2023-09-09,682.54
1506,632,2024-01-04,Delivered,PayPal,4926 First St,Phoenix,AZ,19924,2024-01-06,2024-01-12,5482.42
1507,104,2024-05-22,Shipped,PayPal,8238 Park Rd,Charlotte,NC,89569,2024-05-24,,37.18
1508,558,2022-11-21,Delivered,Debit Card,9231 Second Ave,Los Angeles,CA,34134,2022-11-22,2022-11-23,995.9200000000001
1509,906,2023-02-28,Delivered,PayPal,317 Oak Ave,San Jose,CA,90786,2023-03-01,2023-03-03,786.6500000000001
1510,23,2021-04-24,Shipped,Debit Card,9116 Main St,San Diego,CA,95477,2021-04-26,,1330.7700000000002
1511,136,2024-05-16,Delivered,Debit Card,7632 Main St,New York,NY,85465,2024-05-17,2024-05-18,1889.71
1512,174,2021-04-11,Delivered,PayPal,6372 Second Ave,Philadelphia,PA,89310,2021-04-13,2021-04-15,1147.96
1513,345,2023-04-07,Shipped,Credit Card,6883 First St,Charlotte,NC,56036,2023-04-08,,180.05
1514,256,2022-07-29,Shipped,Google Pay,1599 Main St,Los Angeles,CA,68292,2022-07-31,,51.77
1515,536,2023-10-13,Delivered,Apple Pay,5020 Main St,Phoenix,AZ,62402,2023-10-16,2023-10-22,815.76
1516,737,2024-01-07,Delivered,PayPal,4651 Second Ave,Fort Worth,TX,94448,2024-01-08,2024-01-13,1427.3799999999999
1517,568,2023-10-22,Delivered,PayPal,6540 First St,Chicago,IL,69098,2023-10-23,2023-10-28,1539.08
1518,841,2024-01-14,Delivered,Credit Card,3274 Second Ave,Dallas,TX,99441,2024-01-15,2024-01-17,889.54
1519,538,2024-04-01,Delivered,PayPal,5578 Park Rd,Charlotte,NC,64594,2024-04-03,2024-04-07,318.84999999999997
1520,112,2022-07-04,Delivered,PayPal,9722 Oak Ave,San Antonio,TX,95841,2022-07-05,2022-07-06,0.0
1521,659,2022-09-05,Delivered,Debit Card,3281 Park Rd,San Diego,CA,36504,2022-09-06,2022-09-08,19.42
1522,781,2023-07-02,Delivered,Debit Card,6571 Park Rd,Jacksonville,FL,26395,2023-07-04,2023-07-05,424.53999999999996
1523,957,2023-04-01,Delivered,Apple Pay,8601 Second Ave,Los Angeles,CA,95419,2023-04-04,2023-04-07,0.0
1524,841,2024-01-17,Delivered,PayPal,3274 Second Ave,Dallas,TX,99441,2024-01-19,2024-01-26,473.05
1525,138,2023-05-22,Shipped,Google Pay,9748 First St,San Antonio,TX,20308,2023-05-23,,153.68
1526,541,2021-04-28,Delivered,Debit Card,2265 Park Rd,Chicago,IL,72371,2021-04-29,2021-04-30,359.83
1527,660,2022-08-14,Processing,Apple Pay,1920 First St,Chicago,IL,64817,,,309.27
1528,671,2023-08-03,Cancelled,Debit Card,3793 Park Rd,Fort Worth,TX,45043,,,170.09
1529,985,2021-05-16,Delivered,Debit Card,3205 Park Rd,Los Angeles,CA,27521,2021-05-17,2021-05-18,8990.55
1530,534,2022-04-24,Shipped,Apple Pay,5020 Oak Ave,New York,NY,51275,2022-04-26,,548.58
1531,677,2022-10-04,Delivered,Apple Pay,9086 First St,Columbus,OH,49856,2022-10-05,2022-10-11,446.84000000000003
1532,485,2024-02-06,Delivered,Apple Pay,8959 Main St,San Diego,CA,55519,2024-02-07,2024-02-11,232.98
1533,916,2023-05-09,Delivered,PayPal,4740 First St,San Diego,CA,89432,2023-05-12,2023-05-17,1697.13
1534,608,2024-04-01,Delivered,Credit Card,5287 Park Rd,Austin,TX,99071,2024-04-02,2024-04-08,629.2
1535,195,2022-08-27,Shipped,Debit Card,4828 Main St,Dallas,TX,76093,2022-08-29,,665.85
1536,868,2022-10-05,Processing,Debit Card,8268 Second Ave,Philadelphia,PA,33461,,,805.6600000000001
1537,498,2022-06-23,Delivered,PayPal,4222 Main St,Austin,TX,31877,2022-06-26,2022-07-03,582.1
1538,63,2022-10-21,Shipped,Debit Card,8389 Park Rd,Los Angeles,CA,65057,2022-10-22,,351.4
1539,352,2022-07-22,Delivered,Debit Card,9014 First St,Austin,TX,58630,2022-07-23,2022-07-24,1078.07
1540,153,2023-10-27,Shipped,Google Pay,7270 Main St,Jacksonville,FL,57749,2023-10-28,,412.45
1541,39,2021-05-05,Processing,Debit Card,5100 Oak Ave,Philadelphia,PA,13101,,,1608.41
1542,190,2021-09-15,Delivered,Credit Card,7466 Oak Ave,Phoenix,AZ,22689,2021-09-16,2021-09-19,4997.5
1543,198,2024-04-04,Delivered,Apple Pay,5473 Second Ave,Chicago,IL,31299,2024-04-06,2024-04-13,409.75
1544,5,2022-07-13,Delivered,Credit Card,6025 Second Ave,Columbus,OH,19116,2022-07-16,2022-07-20,2404.64
1545,843,2023-11-18,Delivered,PayPal,4243 Second Ave,San Jose,CA,10256,2023-11-21,2023-11-25,62.92
1546,23,2021-09-29,Delivered,Google Pay,9116 Main St,San Diego,CA,95477,2021-10-02,2021-10-09,213.6
1547,422,2023-01-12,Delivered,PayPal,3270 Park Rd,Fort Worth,TX,33255,2023-01-13,2023-01-17,1211.27
1548,661,2023-12-31,Delivered,Apple Pay,2884 Second Ave,Fort Worth,TX,40107,2024-01-03,2024-01-10,5023.78
1549,161,2022-10-14,Delivered,Debit Card,882 Oak Ave,Los Angeles,CA,93748,2022-10-16,2022-10-22,0.0
1550,52,2022-09-29,Delivered,Debit Card,4551 Park Rd,Houston,TX,80798,2022-09-30,2022-10-02,87.37
1551,122,2024-02-28,Delivered,PayPal,7148 Main St,Dallas,TX,24996,2024-03-02,2024-03-09,1069.89
1552,402,2022-06-20,Delivered,PayPal,9247 Second Ave,Chicago,IL,11526,2022-06-23,2022-06-26,141.56
1553,586,2024-05-06,Delivered,Apple Pay,6882 Main St,San Diego,CA,49235,2024-05-07,2024-05-09,0.0
1554,120,2024-01-09,Delivered,Credit Card,6680 First St,Columbus,OH,24150,2024-01-11,2024-01-16,152.17000000000002
1555,326,2021-09-22,Processing,Credit Card,1769 Oak Ave,San Diego,CA,11567,,,596.84
1556,964,2023-11-09,Cancelled,Credit Card,1464 Park Rd,San Diego,CA,65750,,,2194.11
1557,401,2023-07-07,Delivered,Debit Card,8670 Second Ave,Dallas,TX,66734,2023-07-10,2023-07-11,201.45999999999998
1558,959,2024-05-20,Delivered,Apple Pay,4306 Main St,Dallas,TX,26346,2024-05-23,2024-05-28,126.69
1559,885,2024-03-02,Pending,Credit Card,2672 Main St,San Antonio,TX,80313,,,251.28
1560,501,2023-12-12,Delivered,Credit Card,5946 Park Rd,Austin,TX,71235,2023-12-14,2023-12-17,2333.7599999999998
1561,360,2022-03-25,Delivered,Google Pay,7850 Main St,San Jose,CA,46099,2022-03-27,2022-03-28,2647.1
1562,170,2022-06-04,Delivered,PayPal,7155 Second Ave,Los Angeles,CA,81496,2022-06-05,2022-06-10,1340.7
1563,368,2022-03-19,Delivered,Debit Card,4337 Main St,Columbus,OH,13597,2022-03-20,2022-03-22,479.24
1564,789,2024-05-17,Delivered,Debit Card,5656 Second Ave,San Jose,CA,71402,2024-05-20,2024-05-23,99.46000000000001
1565,173,2023-12-16,Delivered,Credit Card,2439 Second Ave,New York,NY,67432,2023-12-17,2023-12-19,2135.9399999999996
1566,952,2023-06-12,Delivered,Credit Card,5645 Second Ave,Austin,TX,29473,2023-06-13,2023-06-15,365.51
1567,993,2022-10-05,Shipped,PayPal,7097 Main St,Dallas,TX,24425,2022-10-08,,329.0
1568,418,2023-01-25,Delivered,Debit Card,4474 Oak Ave,Houston,TX,99573,2023-01-28,2023-02-01,693.88
1569,182,2023-11-11,Delivered,Google Pay,2202 Second Ave,Philadelphia,PA,87042,2023-11-12,2023-11-18,345.31
1570,992,2022-11-01,Shipped,PayPal,934 First St,Columbus,OH,78809,2022-11-03,,488.59000000000003
1571,185,2022-08-27,Delivered,Google Pay,9613 Oak Ave,San Jose,CA,96341,2022-08-28,2022-08-31,2248.35
1572,900,2023-10-15,Delivered,PayPal,2836 Main St,Jacksonville,FL,77174,2023-10-18,2023-10-23,0.0
1573,462,2020-04-23,Shipped,Debit Card,6992 Park Rd,Dallas,TX,79444,2020-04-24,,388.15
1574,153,2022-05-02,Delivered,Apple Pay,7270 Main St,Jacksonville,FL,57749,2022-05-05,2022-05-11,91.7
1575,191,2024-04-25,Delivered,Google Pay,2716 Park Rd,Columbus,OH,50988,2024-04-27,2024-04-28,367.58
1576,683,2024-01-18,Delivered,Apple Pay,9360 First St,Fort Worth,TX,24721,2024-01-19,2024-01-26,87.93
1577,946,2023-04-06,Shipped,Debit Card,6271 Main St,Phoenix,AZ,30014,2023-04-09,,2278.42
1578,880,2022-10-17,Delivered,Debit Card,6708 Second Ave,Austin,TX,52739,2022-10-20,2022-10-22,134.86
1579,825,2023-07-04,Delivered,PayPal,5429 Oak Ave,New York,NY,17667,2023-07-06,2023-07-08,10017.77
1580,609,2021-05-21,Delivered,PayPal,2189 Park Rd,San Antonio,TX,58394,2021-05-23,2021-05-27,251.95999999999998
1581,154,2023-12-18,Shipped,Google Pay,8849 Oak Ave,Houston,TX,71474,2023-12-20,,328.62
1582,794,2021-09-16,Pending,Credit Card,9226 Park Rd,Fort Worth,TX,77552,,,225.33
1583,38,2023-02-18,Delivered,Google Pay,4165 Park Rd,Fort Worth,TX,24168,2023-02-19,2023-02-21,262.36
1584,802,2020-10-18,Pending,PayPal,5239 Park Rd,Jacksonville,FL,46671,,,254.42000000000002
1585,435,2024-01-23,Delivered,Google Pay,1517 Park Rd,San Jose,CA,59992,2024-01-24,2024-01-26,437.21999999999997
1586,871,2023-04-18,Processing,PayPal,1476 Park Rd,Fort Worth,TX,78002,,,0.0
1587,619,2024-03-09,Shipped,Google Pay,2844 Main St,Phoenix,AZ,88333,2024-03-10,,123.56
1588,103,2021-11-26,Delivered,Google Pay,4947 Park Rd,San Jose,CA,96275,2021-11-29,2021-12-05,0.0
1589,552,2024-04-11,Shipped,Apple Pay,7603 Second Ave,Dallas,TX,12816,2024-04-12,,0.0
1590,15,2023-11-09,Delivered,Apple Pay,5410 First St,San Jose,CA,24662,2023-11-10,2023-11-16,194.01
1591,863,2023-12-01,Delivered,Debit Card,2348 First St,New York,NY,24544,2023-12-04,2023-12-07,114.64
1592,151,2021-02-09,Delivered,PayPal,3811 Oak Ave,Houston,TX,20114,2021-02-10,2021-02-13,323.92
1593,253,2023-08-29,Delivered,Google Pay,3903 Main St,San Antonio,TX,89320,2023-09-01,2023-09-07,1000.3699999999999
1594,223,2023-03-04,Processing,Debit Card,5149 Main St,Austin,TX,43352,,,465.14
1595,108,2021-02-08,Shipped,Credit Card,9231 Park Rd,Columbus,OH,61717,2021-02-11,,857.05
1596,111,2023-02-19,Shipped,Debit Card,1692 Oak Ave,Los Angeles,CA,27781,2023-02-22,,577.1999999999999
1597,613,2024-05-24,Delivered,Credit Card,6913 First St,Chicago,IL,89223,2024-05-25,2024-06-01,0.0
1598,613,2024-01-10,Delivered,Debit Card,6913 First St,Chicago,IL,89223,2024-01-11,2024-01-18,1360.9099999999999
1599,650,2022-07-20,Delivered,Credit Card,9827 Park Rd,Jacksonville,FL,72391,2022-07-22,2022-07-27,893.04
1600,343,2023-01-11,Delivered,Apple Pay,5782 Park Rd,Houston,TX,93386,2023-01-13,2023-01-18,9993.05
1601,637,2023-01-10,Delivered,Credit Card,6511 Second Ave,Charlotte,NC,77552,2023-01-12,2023-01-15,249.26999999999998
1602,749,2023-12-02,Delivered,PayPal,2231 Second Ave,Dallas,TX,63780,2023-12-03,2023-12-08,1296.71
1603,594,2022-12-31,Delivered,PayPal,7327 Main St,Philadelphia,PA,29571,2023-01-01,2023-01-05,0.0
1604,351,2023-07-06,Delivered,Credit Card,4881 Main St,Chicago,IL,25139,2023-07-09,2023-07-10,257.03000000000003
1605,195,2024-05-24,Delivered,Apple Pay,4828 Main St,Dallas,TX,76093,2024-05-27,2024-06-01,58.64
1606,724,2023-03-30,Delivered,PayPal,7114 Park Rd,Los Angeles,CA,63992,2023-04-01,2023-04-03,0.0
1607,422,2023-12-24,Delivered,Apple Pay,3270 Park Rd,Fort Worth,TX,33255,2023-12-27,2023-12-31,0.0
1608,952,2023-03-23,Delivered,PayPal,5645 Second Ave,Austin,TX,29473,2023-03-25,2023-03-31,692.83
1609,44,2024-05-05,Delivered,Debit Card,6988 First St,Houston,TX,32810,2024-05-08,2024-05-12,2233.89
1610,469,2024-01-23,Shipped,Credit Card,9120 Second Ave,Fort Worth,TX,99727,2024-01-24,,0.0
1611,534,2021-12-29,Delivered,Debit Card,5020 Oak Ave,New York,NY,51275,2021-12-31,2022-01-07,1288.3600000000001
1612,607,2023-01-16,Processing,Debit Card,2503 Oak Ave,Fort Worth,TX,79632,,,91.72
1613,258,2021-09-07,Delivered,PayPal,6411 Main St,Columbus,OH,64238,2021-09-08,2021-09-09,811.16
1614,834,2022-05-17,Delivered,Credit Card,4129 Park Rd,Phoenix,AZ,37606,2022-05-20,2022-05-22,526.1400000000001
1615,359,2022-02-22,Delivered,Credit Card,1830 Second Ave,Charlotte,NC,47498,2022-02-25,2022-03-02,3818.05
1616,286,2021-08-31,Delivered,Debit Card,2381 Oak Ave,Chicago,IL,17780,2021-09-03,2021-09-07,0.0
1617,413,2022-12-31,Delivered,PayPal,9579 Oak Ave,Jacksonville,FL,23573,2023-01-03,2023-01-08,0.0
1618,21,2024-03-26,Delivered,Debit Card,7039 First St,Philadelphia,PA,17100,2024-03-27,2024-04-02,0.0
1619,470,2024-02-02,Delivered,Google Pay,2481 First St,Columbus,OH,67065,2024-02-03,2024-02-09,109.36
1620,913,2022-07-28,Processing,Apple Pay,4775 Second Ave,Phoenix,AZ,93309,,,393.14
1621,170,2023-05-19,Delivered,Debit Card,7155 Second Ave,Los Angeles,CA,81496,2023-05-22,2023-05-28,707.31
1622,40,2024-04-21,Pending,Credit Card,8446 First St,Philadelphia,PA,80282,,,122.36
1623,557,2024-02-09,Delivered,Google Pay,2362 Park Rd,Columbus,OH,78656,2024-02-12,2024-02-14,404.95
1624,405,2022-06-19,Shipped,Debit Card,8248 Main St,Los Angeles,CA,62879,2022-06-21,,20.47
1625,434,2023-12-31,Pending,Credit Card,9694 Main St,Fort Worth,TX,19514,,,992.4700000000001
1626,621,2023-05-29,Delivered,Google Pay,2271 Second Ave,Phoenix,AZ,46073,2023-05-31,2023-06-02,174.44
1627,507,2023-07-23,Delivered,Google Pay,7017 Oak Ave,Los Angeles,CA,90375,2023-07-24,2023-07-27,458.46
1628,513,2024-01-20,Shipped,Google Pay,7357 Oak Ave,San Antonio,TX,36106,2024-01-22,,648.0899999999999
1629,299,2023-10-06,Delivered,Google Pay,5853 Oak Ave,San Diego,CA,29840,2023-10-09,2023-10-16,874.33
1630,232,2023-08-07,Processing,Apple Pay,9793 Oak Ave,Dallas,TX,98965,,,2826.88
1631,684,2024-03-25,Delivered,Apple Pay,6680 Second Ave,New York,NY,68454,2024-03-26,2024-04-02,0.0
1632,650,2023-07-23,Delivered,Google Pay,9827 Park Rd,Jacksonville,FL,72391,2023-07-24,2023-07-26,0.0
1633,908,2024-05-03,Shipped,Google Pay,9898 First St,Houston,TX,27598,2024-05-06,,250.55
1634,218,2024-02-15,Delivered,Apple Pay,5195 Main St,Charlotte,NC,48671,2024-02-16,2024-02-18,403.0
1635,422,2023-08-30,Delivered,PayPal,3270 Park Rd,Fort Worth,TX,33255,2023-08-31,2023-09-05,2162.35
1636,658,2024-03-23,Processing,Google Pay,8036 Main St,San Jose,CA,28997,,,271.11
1637,654,2023-04-01,Shipped,Credit Card,7872 First St,Austin,TX,30940,2023-04-03,,220.05
1638,859,2023-11-05,Delivered,Credit Card,3872 First St,Jacksonville,FL,37936,2023-11-07,2023-11-14,133.64
1639,209,2021-11-08,Cancelled,Debit Card,1741 First St,New York,NY,71918,,,288.06
1640,30,2021-04-13,Delivered,Debit Card,9324 Main St,San Diego,CA,80468,2021-04-14,2021-04-16,1227.8600000000001
1641,702,2023-09-26,Delivered,Google Pay,2432 Oak Ave,Chicago,IL,26429,2023-09-27,2023-10-03,147.23
1642,450,2024-01-22,Delivered,Debit Card,6018 First St,Dallas,TX,69591,2024-01-23,2024-01-26,1959.31
1643,338,2022-12-02,Delivered,Credit Card,3007 Park Rd,Philadelphia,PA,12872,2022-12-05,2022-12-12,0.0
1644,765,2023-11-25,Delivered,Credit Card,8435 Park Rd,Jacksonville,FL,96918,2023-11-28,2023-12-05,552.8399999999999
1645,120,2024-02-18,Cancelled,Apple Pay,6680 First St,Columbus,OH,24150,,,6516.26
1646,689,2024-01-17,Delivered,Apple Pay,3504 Park Rd,Chicago,IL,78852,2024-01-20,2024-01-21,1379.8799999999999
1647,904,2023-12-09,Delivered,Google Pay,1652 Second Ave,Phoenix,AZ,92689,2023-12-11,2023-12-18,50.91
1648,126,2023-08-08,Pending,Google Pay,942 Park Rd,Columbus,OH,50953,,,2189.35
1649,34,2023-03-07,Processing,PayPal,7039 Park Rd,Austin,TX,10464,,,16.56
1650,59,2021-07-24,Delivered,Apple Pay,1224 Main St,Houston,TX,42411,2021-07-27,2021-07-29,293.27
1651,431,2024-04-01,Cancelled,Credit Card,8910 First St,Houston,TX,19452,,,2647.1
1652,301,2024-01-04,Delivered,PayPal,9166 Second Ave,Houston,TX,89638,2024-01-07,2024-01-08,124.88
1653,94,2023-10-30,Delivered,Debit Card,7849 First St,Philadelphia,PA,96991,2023-11-02,2023-11-08,1009.21
1654,902,2023-09-14,Delivered,Apple Pay,5281 Main St,San Antonio,TX,37887,2023-09-16,2023-09-22,2832.04
1655,830,2023-01-13,Delivered,Debit Card,7042 Second Ave,Dallas,TX,15477,2023-01-14,2023-01-20,938.27
